Amount,Class
1.29,NORMAL
0.77,NORMAL
2.97,NORMAL
1.98,NORMAL
7.99,NORMAL
6.27,NORMAL
2.69,NORMAL
19,NORMAL
2.69,NORMAL
161.45,NORMAL
31.66,NORMAL
19.77,NORMAL
21.27,NORMAL
40,NORMAL
37.98,NORMAL
426.4,ANOMALY
7.9,NORMAL
1,NORMAL
4.49,NORMAL
59.15,NORMAL
46.3,NORMAL
1.98,NORMAL
0.69,NORMAL
558.39,NORMAL
150,NORMAL
20.29,NORMAL
3.6,NORMAL
5.68,NORMAL
1,NORMAL
2.68,NORMAL
60.1,NORMAL
263.95,NORMAL
29.99,NORMAL
61.48,NORMAL
59.95,NORMAL
37.27,NORMAL
156.86,NORMAL
9.99,NORMAL
10,NORMAL
4.49,NORMAL
16.49,NORMAL
1.98,NORMAL
5.86,NORMAL
3.02,NORMAL
0.89,NORMAL
38.42,NORMAL
17.5,NORMAL
3.57,NORMAL
1.9,NORMAL
16.99,NORMAL
59.74,NORMAL
285.48,NORMAL
2,NORMAL
3.87,NORMAL
31.99,NORMAL
10,NORMAL
122.38,NORMAL
11.5,NORMAL
2.69,NORMAL
12.04,NORMAL
1,NORMAL
12.39,NORMAL
11.5,NORMAL
0.89,NORMAL
20,NORMAL
67.97,NORMAL
8.66,NORMAL
217,NORMAL
1.18,NORMAL
54.61,NORMAL
105.96,NORMAL
57.6,NORMAL
11.01,NORMAL
13.99,NORMAL
271.04,NORMAL
96.8,NORMAL
498.96,NORMAL
5.96,NORMAL
1,NORMAL
1.29,NORMAL
184.85,NORMAL
4.46,NORMAL
59.9,NORMAL
589,NORMAL
11.5,NORMAL
29.99,NORMAL
22.4,NORMAL
21.65,NORMAL
0.99,NORMAL
79.95,NORMAL
12.95,NORMAL
1.68,NORMAL
55.29,NORMAL
29.95,NORMAL
633.63,NORMAL
398,NORMAL
9.99,NORMAL
89.99,NORMAL
1.98,NORMAL
4.49,NORMAL
84,NORMAL
1.29,NORMAL
1.98,NORMAL
17.8,NORMAL
22.37,NORMAL
12.99,NORMAL
1.29,NORMAL
10,NORMAL
25,NORMAL
11.01,NORMAL
9.99,NORMAL
9.99,NORMAL
11.5,NORMAL
19.78,NORMAL
1.29,NORMAL
186.82,NORMAL
19.6,NORMAL
30.83,NORMAL
48.13,NORMAL
25,NORMAL
15,NORMAL
39.95,NORMAL
121.16,NORMAL
0.12,NORMAL
26.97,NORMAL
58.63,NORMAL
101.54,NORMAL
1.99,NORMAL
185.75,NORMAL
88,NORMAL
1,NORMAL
1,NORMAL
132.87,NORMAL
29.99,NORMAL
3.59,NORMAL
4.49,NORMAL
6.99,NORMAL
4.31,NORMAL
5.99,NORMAL
2.99,NORMAL
98,NORMAL
12.49,NORMAL
120,NORMAL
55.95,NORMAL
7.61,NORMAL
4,NORMAL
1.98,NORMAL
299.43,NORMAL
31.99,NORMAL
19.99,NORMAL
0.74,NORMAL
3.78,NORMAL
2,NORMAL
11.99,NORMAL
144,NORMAL
0.76,NORMAL
144,NORMAL
100,NORMAL
6.93,NORMAL
26.59,NORMAL
522.12,NORMAL
29.15,NORMAL
5.87,NORMAL
54.99,NORMAL
24.71,NORMAL
1,NORMAL
58,NORMAL
66,NORMAL
10.21,NORMAL
13.38,NORMAL
0.76,NORMAL
4.59,NORMAL
14.15,NORMAL
14.99,NORMAL
78.95,NORMAL
24,NORMAL
479.8,NORMAL
4.84,NORMAL
760,NORMAL
118.3,NORMAL
47.19,NORMAL
50,NORMAL
80.1,NORMAL
126.25,NORMAL
2.58,NORMAL
48,NORMAL
27.55,NORMAL
19.99,NORMAL
8.98,NORMAL
49.99,NORMAL
52.05,NORMAL
30.7,NORMAL
3.57,NORMAL
219.42,NORMAL
28.19,NORMAL
4,NORMAL
4.49,NORMAL
48,NORMAL
0.89,NORMAL
1.79,NORMAL
31.3,NORMAL
1,NORMAL
3.75,NORMAL
0.89,NORMAL
14.98,NORMAL
7.1,NORMAL
1,NORMAL
23.98,NORMAL
137.5,NORMAL
85.38,NORMAL
9.49,NORMAL
8.84,NORMAL
308.95,NORMAL
2.92,NORMAL
1,NORMAL
2.99,NORMAL
27.74,NORMAL
74.99,NORMAL
278.18,NORMAL
319.55,NORMAL
4.22,NORMAL
200,NORMAL
25,NORMAL
12.5,NORMAL
27.74,NORMAL
27.74,NORMAL
15,NORMAL
15,NORMAL
441.63,NORMAL
6.13,NORMAL
2.49,NORMAL
2624.31,NORMAL
10.99,NORMAL
123.04,NORMAL
4.79,NORMAL
19.97,NORMAL
11.5,NORMAL
148.95,NORMAL
257.96,NORMAL
7.99,NORMAL
69.99,NORMAL
133.5,NORMAL
3.98,NORMAL
0.89,NORMAL
104.45,NORMAL
49.13,NORMAL
10.77,NORMAL
11.5,NORMAL
11.08,NORMAL
119.6,NORMAL
89.01,NORMAL
64.99,NORMAL
11.99,NORMAL
10,NORMAL
64.99,NORMAL
16.51,NORMAL
178,NORMAL
234.4,NORMAL
5.76,NORMAL
118,NORMAL
273.98,NORMAL
565.02,NORMAL
16.06,NORMAL
16.62,NORMAL
0.89,NORMAL
5,NORMAL
1,NORMAL
10.99,NORMAL
3.62,NORMAL
9.99,NORMAL
1.8,NORMAL
59.02,NORMAL
41.9,NORMAL
54,NORMAL
75.46,NORMAL
94.12,NORMAL
24.14,NORMAL
56.52,NORMAL
9.53,NORMAL
219.49,NORMAL
14.47,NORMAL
2.69,NORMAL
738.95,NORMAL
1.59,NORMAL
93.65,NORMAL
3.11,NORMAL
20,NORMAL
33,NORMAL
11.99,NORMAL
105.91,NORMAL
2.49,NORMAL
18.99,NORMAL
75,NORMAL
5.99,NORMAL
825.62,NORMAL
15,NORMAL
24,NORMAL
98,NORMAL
17.21,NORMAL
24.71,NORMAL
23.94,NORMAL
47.9,NORMAL
70,NORMAL
10.74,NORMAL
55,NORMAL
70.75,NORMAL
99.6,NORMAL
14.95,NORMAL
1.99,NORMAL
64.8,NORMAL
31.9,NORMAL
159.09,NORMAL
0.89,NORMAL
11.5,NORMAL
400,NORMAL
7.18,NORMAL
15,NORMAL
66.98,NORMAL
19.99,NORMAL
1.5,NORMAL
60,NORMAL
39,NORMAL
43.39,NORMAL
1.79,NORMAL
10.59,NORMAL
50,NORMAL
270.21,NORMAL
0.76,NORMAL
4.8,NORMAL
10,NORMAL
78,NORMAL
4.99,NORMAL
9.99,NORMAL
22.82,NORMAL
6,NORMAL
9.99,NORMAL
1,NORMAL
82,NORMAL
5.99,NORMAL
9.72,NORMAL
8,NORMAL
104.64,NORMAL
1.29,NORMAL
33.99,NORMAL
22.6,NORMAL
0,NORMAL
20,NORMAL
509.2,NORMAL
1123.55,NORMAL
1,NORMAL
4.49,NORMAL
21.27,NORMAL
152.7,NORMAL
27,NORMAL
16.4,NORMAL
212.95,NORMAL
26.61,NORMAL
9.99,NORMAL
5,NORMAL
0.76,NORMAL
12.16,NORMAL
162,NORMAL
5.51,NORMAL
4.95,NORMAL
1,NORMAL
79.95,NORMAL
41.62,NORMAL
5,NORMAL
894.92,NORMAL
17.67,NORMAL
1,NORMAL
28.8,NORMAL
42.81,NORMAL
7.99,NORMAL
21.27,NORMAL
1,NORMAL
274,NORMAL
110.44,NORMAL
14.98,NORMAL
3.73,NORMAL
1.5,NORMAL
126.33,NORMAL
0.89,NORMAL
18.02,NORMAL
29.9,NORMAL
204.34,NORMAL
379.95,NORMAL
156.16,NORMAL
29,NORMAL
11.47,NORMAL
22.91,NORMAL
11.35,NORMAL
3.57,NORMAL
3.68,NORMAL
2.69,NORMAL
9.2,NORMAL
1.29,NORMAL
20,NORMAL
4.99,NORMAL
2.69,NORMAL
14.99,NORMAL
15,NORMAL
4.49,NORMAL
48.31,NORMAL
129,NORMAL
12.08,NORMAL
17.95,NORMAL
24.65,NORMAL
277.44,NORMAL
23.59,NORMAL
0.01,NORMAL
27,NORMAL
14.28,NORMAL
4.99,NORMAL
324,NORMAL
766,NORMAL
35.68,NORMAL
54.99,NORMAL
1.98,NORMAL
554.54,NORMAL
12.31,NORMAL
39.9,NORMAL
40.75,NORMAL
79.16,NORMAL
23.72,NORMAL
200,NORMAL
50,NORMAL
91.09,NORMAL
7.49,NORMAL
85.6,NORMAL
169.65,NORMAL
9.7,NORMAL
60.98,NORMAL
1.88,NORMAL
7.18,NORMAL
444,NORMAL
7.68,NORMAL
92.11,NORMAL
2.68,NORMAL
9.99,NORMAL
880,NORMAL
2.5,NORMAL
5.78,NORMAL
5.21,NORMAL
20,NORMAL
5.99,NORMAL
23.37,NORMAL
11.92,NORMAL
61.66,NORMAL
22.22,NORMAL
4.99,NORMAL
69.76,NORMAL
25,NORMAL
4.99,NORMAL
151.37,NORMAL
36.39,NORMAL
1.42,NORMAL
2.58,NORMAL
44.99,NORMAL
200,NORMAL
11.5,NORMAL
479,NORMAL
9.99,NORMAL
1.98,NORMAL
68.45,NORMAL
1.98,NORMAL
300,NORMAL
9.31,NORMAL
1,NORMAL
0.89,NORMAL
93.38,NORMAL
20.6,NORMAL
7.01,NORMAL
64.99,NORMAL
991.5,NORMAL
37,NORMAL
9.87,NORMAL
73.8,NORMAL
1,NORMAL
3.56,NORMAL
8,NORMAL
0.76,NORMAL
74.97,NORMAL
29,NORMAL
13.99,NORMAL
3.75,NORMAL
9.5,NORMAL
50.85,NORMAL
29.45,NORMAL
28.84,NORMAL
0.99,NORMAL
0,NORMAL
184.73,NORMAL
20.35,NORMAL
1,NORMAL
12.59,NORMAL
10,NORMAL
55.55,NORMAL
16.29,NORMAL
6.99,NORMAL
10,NORMAL
118.69,NORMAL
28.82,NORMAL
30,NORMAL
41.21,NORMAL
250,NORMAL
1.98,NORMAL
15,NORMAL
0.76,NORMAL
49.99,NORMAL
12.31,NORMAL
41.19,NORMAL
57.6,NORMAL
3.27,NORMAL
39.99,NORMAL
22.95,NORMAL
4.49,NORMAL
50.7,NORMAL
1.79,NORMAL
1,NORMAL
46.9,NORMAL
5.79,NORMAL
17.35,NORMAL
10,NORMAL
42.81,NORMAL
131.84,NORMAL
1.98,NORMAL
9.99,NORMAL
500,NORMAL
250,NORMAL
1.98,NORMAL
142.7,NORMAL
1.98,NORMAL
3.59,NORMAL
107.48,NORMAL
0.99,NORMAL
1.46,NORMAL
3.94,NORMAL
12,NORMAL
1.29,NORMAL
5.65,NORMAL
200,NORMAL
0.75,NORMAL
9.99,NORMAL
1,NORMAL
39.95,NORMAL
6.15,NORMAL
1.98,NORMAL
1.8,NORMAL
185,NORMAL
63,NORMAL
68.31,NORMAL
60.03,NORMAL
45,NORMAL
1.98,NORMAL
54.6,NORMAL
2,NORMAL
19.95,NORMAL
88.99,NORMAL
66,NORMAL
19.29,NORMAL
7.07,NORMAL
1.98,NORMAL
22.5,NORMAL
241.98,NORMAL
234,NORMAL
7.34,NORMAL
1.98,NORMAL
39.99,NORMAL
103.46,NORMAL
8.99,NORMAL
1.79,NORMAL
76.3,NORMAL
2.69,NORMAL
229.95,NORMAL
57.49,NORMAL
16.4,NORMAL
10.77,NORMAL
8.99,NORMAL
406.63,NORMAL
4.49,NORMAL
15.38,NORMAL
209.6,NORMAL
419.96,NORMAL
3032.67,NORMAL
54,NORMAL
11.52,NORMAL
10.8,NORMAL
14.84,NORMAL
69.98,NORMAL
38.35,NORMAL
1,NORMAL
184.13,NORMAL
9.99,NORMAL
0.77,NORMAL
89.97,NORMAL
24.95,NORMAL
292.81,NORMAL
941.64,NORMAL
19.66,NORMAL
78.65,NORMAL
11.38,NORMAL
1,NORMAL
0.89,NORMAL
2.69,NORMAL
75,NORMAL
232.7,NORMAL
265.8,NORMAL
130,NORMAL
49,NORMAL
3.87,NORMAL
0.76,NORMAL
8.91,NORMAL
57.73,NORMAL
45.73,NORMAL
4.49,NORMAL
62.48,NORMAL
30,NORMAL
5.95,NORMAL
39.63,NORMAL
141,NORMAL
0.89,NORMAL
1,NORMAL
1.29,NORMAL
10,NORMAL
10,NORMAL
9.99,NORMAL
15,NORMAL
254.64,NORMAL
0.89,NORMAL
567.24,NORMAL
74.9,NORMAL
9.99,NORMAL
16,NORMAL
18.06,NORMAL
37,NORMAL
20.34,NORMAL
100,NORMAL
1.54,NORMAL
100,NORMAL
66.85,NORMAL
27.99,NORMAL
12.06,NORMAL
24.99,NORMAL
379.33,NORMAL
165,NORMAL
52.98,NORMAL
19.6,NORMAL
0.76,NORMAL
1,NORMAL
13.77,NORMAL
13.83,NORMAL
107.14,NORMAL
32,NORMAL
21.28,NORMAL
144,NORMAL
22.9,NORMAL
2.66,NORMAL
69,NORMAL
10,NORMAL
43.93,NORMAL
48,NORMAL
0.77,NORMAL
99.99,NORMAL
187.59,NORMAL
149,NORMAL
82.24,NORMAL
111.9,NORMAL
8.67,NORMAL
2.67,NORMAL
236.6,NORMAL
136.99,NORMAL
0.89,NORMAL
20.93,NORMAL
29.95,NORMAL
29,NORMAL
31.29,NORMAL
449.03,NORMAL
13.99,NORMAL
77.8,NORMAL
31,NORMAL
1.29,NORMAL
29.99,NORMAL
1,NORMAL
9.99,NORMAL
1,NORMAL
799,NORMAL
5.83,NORMAL
100.95,NORMAL
1.54,NORMAL
9.99,NORMAL
0.76,NORMAL
912.79,NORMAL
9.99,NORMAL
1.29,NORMAL
4,NORMAL
1.78,NORMAL
100.04,NORMAL
32.37,NORMAL
42.81,NORMAL
1398,NORMAL
10.77,NORMAL
1.78,NORMAL
19.95,NORMAL
8.99,NORMAL
6.29,NORMAL
170,NORMAL
6.75,NORMAL
8.98,NORMAL
234.8,NORMAL
8.99,NORMAL
1.79,NORMAL
0.99,NORMAL
85.25,NORMAL
49.4,NORMAL
10,NORMAL
36.42,NORMAL
80,NORMAL
256.5,NORMAL
3.84,NORMAL
0.76,NORMAL
14,NORMAL
0.89,NORMAL
28,NORMAL
7.19,NORMAL
9.98,NORMAL
2.69,NORMAL
29.99,NORMAL
1.98,NORMAL
1,NORMAL
364.1,NORMAL
5,NORMAL
16.95,NORMAL
0.79,NORMAL
3.84,NORMAL
44.94,NORMAL
39.79,NORMAL
123.19,NORMAL
13.9,NORMAL
68.07,NORMAL
1.79,NORMAL
1.79,NORMAL
69,NORMAL
80.4,NORMAL
9.99,NORMAL
44,NORMAL
6.16,NORMAL
35.78,NORMAL
15,NORMAL
2.5,NORMAL
12.38,NORMAL
1.79,NORMAL
196,NORMAL
74.75,NORMAL
125.5,NORMAL
13,NORMAL
1.98,NORMAL
4.49,NORMAL
81.82,NORMAL
1.98,NORMAL
19.13,NORMAL
16.6,NORMAL
0.76,NORMAL
162,NORMAL
25.44,NORMAL
698,NORMAL
514.96,NORMAL
55,NORMAL
24,NORMAL
2.58,NORMAL
0.89,NORMAL
166,NORMAL
50,NORMAL
1423.62,NORMAL
8.58,NORMAL
34.66,NORMAL
27,NORMAL
199.95,NORMAL
79.99,NORMAL
6.8,NORMAL
9.99,NORMAL
0.99,NORMAL
10.76,NORMAL
2.83,NORMAL
30.23,NORMAL
23.65,NORMAL
51,NORMAL
28.25,NORMAL
9.99,NORMAL
227.9,NORMAL
17.33,NORMAL
14.14,NORMAL
33.5,NORMAL
17.99,NORMAL
31.99,NORMAL
4,NORMAL
265,NORMAL
0.76,NORMAL
5,NORMAL
9.99,NORMAL
54.9,NORMAL
63.75,NORMAL
99,NORMAL
58.91,NORMAL
1.98,NORMAL
1,NORMAL
10,NORMAL
1.79,NORMAL
125,NORMAL
234,NORMAL
13.31,NORMAL
28.79,NORMAL
134.98,NORMAL
29.56,NORMAL
8.7,NORMAL
29.59,NORMAL
1.98,NORMAL
4.47,NORMAL
1.18,NORMAL
15,NORMAL
1915,NORMAL
17.66,NORMAL
0.99,NORMAL
60.51,NORMAL
113.05,NORMAL
90.8,NORMAL
5.81,NORMAL
10.77,NORMAL
49,NORMAL
40,NORMAL
61.51,NORMAL
286.64,NORMAL
0.02,NORMAL
11.5,NORMAL
26.61,NORMAL
74.7,NORMAL
140.9,NORMAL
5,NORMAL
43.22,NORMAL
30.33,NORMAL
224.36,NORMAL
68,NORMAL
35.99,NORMAL
25.85,NORMAL
0.89,NORMAL
0.99,NORMAL
12.99,NORMAL
1.78,NORMAL
5.99,NORMAL
57.77,NORMAL
89.89,NORMAL
6,NORMAL
358,NORMAL
469,NORMAL
30.5,NORMAL
49.54,NORMAL
5,NORMAL
6.75,NORMAL
17,NORMAL
477.49,NORMAL
82.09,NORMAL
181,NORMAL
26.72,NORMAL
15.37,NORMAL
319.99,NORMAL
49.95,NORMAL
158.99,NORMAL
49.94,NORMAL
14.14,NORMAL
592.1,NORMAL
13.94,NORMAL
0.89,NORMAL
499.96,NORMAL
159.89,NORMAL
253.98,NORMAL
26,NORMAL
59.19,NORMAL
15.69,NORMAL
30.5,NORMAL
5.85,NORMAL
17.25,NORMAL
163,NORMAL
0.89,NORMAL
1,NORMAL
0.76,NORMAL
561.43,NORMAL
16.99,NORMAL
12.49,NORMAL
151.06,NORMAL
21,NORMAL
2.67,NORMAL
150,NORMAL
6.33,NORMAL
221.05,NORMAL
25,NORMAL
37.47,NORMAL
0.89,NORMAL
36.98,NORMAL
70.57,NORMAL
56.8,NORMAL
0.89,NORMAL
0.77,NORMAL
33,NORMAL
11.99,NORMAL
15.7,NORMAL
49.99,NORMAL
11.99,NORMAL
0.77,NORMAL
219.63,NORMAL
2.49,NORMAL
6.24,NORMAL
9.87,NORMAL
1.79,NORMAL
44.01,NORMAL
259.39,NORMAL
2.5,NORMAL
130,NORMAL
96,NORMAL
95,NORMAL
16.9,NORMAL
414.33,NORMAL
0.76,NORMAL
0.89,NORMAL
25.19,NORMAL
74.06,NORMAL
0.01,NORMAL
100,NORMAL
80.3,NORMAL
27.23,NORMAL
0.78,NORMAL
33.9,NORMAL
30.58,NORMAL
10.97,NORMAL
2.31,NORMAL
10.77,NORMAL
5.95,NORMAL
68.97,NORMAL
41.61,NORMAL
4.49,NORMAL
79.95,NORMAL
1.29,NORMAL
15,NORMAL
0.99,NORMAL
1.79,NORMAL
24.99,NORMAL
73.11,NORMAL
103,NORMAL
35.86,NORMAL
151.87,NORMAL
12.31,NORMAL
27.85,NORMAL
50.94,NORMAL
40,NORMAL
50,NORMAL
1,NORMAL
1,NORMAL
4.9,NORMAL
51.35,NORMAL
24.99,NORMAL
20.55,NORMAL
9.95,NORMAL
57.04,NORMAL
4.42,NORMAL
100,NORMAL
111,NORMAL
33.14,NORMAL
11.5,NORMAL
68,NORMAL
1.78,NORMAL
4.5,NORMAL
35.95,NORMAL
10,NORMAL
18.84,NORMAL
10.9,NORMAL
325,NORMAL
156,NORMAL
12.25,NORMAL
0.99,NORMAL
8.49,NORMAL
533.6,NORMAL
20,NORMAL
9.99,NORMAL
138.75,NORMAL
74.99,NORMAL
32.9,NORMAL
35,NORMAL
168.63,NORMAL
149.97,NORMAL
18,NORMAL
33.9,NORMAL
30,NORMAL
1,NORMAL
55.68,NORMAL
12.99,NORMAL
506.4,NORMAL
2.49,NORMAL
20,NORMAL
246.68,NORMAL
5,NORMAL
20,NORMAL
126,NORMAL
5.55,NORMAL
21.89,NORMAL
95.68,NORMAL
3.04,NORMAL
11.5,NORMAL
1.98,NORMAL
10.99,NORMAL
351.76,NORMAL
7.16,NORMAL
5,NORMAL
7.68,NORMAL
62.74,NORMAL
61.16,NORMAL
3.99,NORMAL
14.99,NORMAL
7.68,NORMAL
2.6,NORMAL
13.99,NORMAL
0.89,NORMAL
139,NORMAL
185.47,NORMAL
39,NORMAL
166.95,NORMAL
10.99,NORMAL
9.09,NORMAL
1,NORMAL
462.81,NORMAL
0.89,NORMAL
26.75,NORMAL
500,NORMAL
20,NORMAL
1.42,NORMAL
45,NORMAL
1600,NORMAL
3.57,NORMAL
119.95,NORMAL
28.5,NORMAL
29.56,NORMAL
14,NORMAL
2.49,NORMAL
108,NORMAL
483.08,NORMAL
28.96,NORMAL
1,NORMAL
44.89,NORMAL
740,NORMAL
38.03,NORMAL
37.77,NORMAL
9.99,NORMAL
11.5,NORMAL
470.43,NORMAL
1,NORMAL
46.9,NORMAL
1.88,NORMAL
38.03,NORMAL
2.69,NORMAL
101.15,NORMAL
63.54,NORMAL
9.44,NORMAL
10.7,NORMAL
15,NORMAL
64.99,NORMAL
0.76,NORMAL
39.67,NORMAL
153.81,NORMAL
160.25,NORMAL
45.31,NORMAL
23.9,NORMAL
85.78,NORMAL
139.98,NORMAL
39.98,NORMAL
0.77,NORMAL
7.65,NORMAL
48.42,NORMAL
10.77,NORMAL
323.9,NORMAL
4.99,NORMAL
6.59,NORMAL
0.76,NORMAL
1.29,NORMAL
18.16,NORMAL
25.19,NORMAL
1,NORMAL
0.89,NORMAL
79,NORMAL
99,NORMAL
8.99,NORMAL
69.99,NORMAL
217.8,NORMAL
20.51,NORMAL
39.8,NORMAL
158.35,NORMAL
36.6,NORMAL
0.76,NORMAL
1.79,NORMAL
0.76,NORMAL
0.99,NORMAL
79.54,NORMAL
0.99,NORMAL
70,NORMAL
13.2,NORMAL
312.8,NORMAL
3.59,NORMAL
113.14,NORMAL
23.19,NORMAL
9.22,NORMAL
49.19,NORMAL
4.49,NORMAL
110.4,NORMAL
56.53,NORMAL
341.8,NORMAL
63.9,NORMAL
179.8,NORMAL
212,NORMAL
19.76,NORMAL
54.99,NORMAL
135,NORMAL
1,NORMAL
1.29,NORMAL
1.79,NORMAL
74.7,NORMAL
130.5,NORMAL
45,NORMAL
50,NORMAL
22.48,NORMAL
27.53,NORMAL
12.31,NORMAL
10.77,NORMAL
136.07,NORMAL
0.77,NORMAL
3.3,NORMAL
35.94,NORMAL
119,NORMAL
47.85,NORMAL
15,NORMAL
83.5,NORMAL
9.68,NORMAL
1.51,NORMAL
1,NORMAL
20,NORMAL
973,NORMAL
94,NORMAL
12,NORMAL
21,NORMAL
0.76,NORMAL
95.2,NORMAL
104.15,NORMAL
28.22,NORMAL
1.78,NORMAL
13.6,NORMAL
36.7,NORMAL
49.2,NORMAL
204.98,NORMAL
59.7,NORMAL
52.81,NORMAL
67.5,NORMAL
2.49,NORMAL
33.25,NORMAL
665.3,NORMAL
0.89,NORMAL
189,NORMAL
70.65,NORMAL
381.8,NORMAL
15,NORMAL
1.29,NORMAL
219.35,NORMAL
10,NORMAL
150.74,NORMAL
1,NORMAL
17.99,NORMAL
0.89,NORMAL
9.99,NORMAL
7.87,NORMAL
46.2,NORMAL
79,NORMAL
0.7,NORMAL
30,NORMAL
1.98,NORMAL
10.77,NORMAL
24.99,NORMAL
151.33,NORMAL
159,NORMAL
50,NORMAL
17.99,NORMAL
3.76,NORMAL
1,NORMAL
1069.49,NORMAL
126.62,NORMAL
52.4,NORMAL
0.89,NORMAL
1,NORMAL
2.58,NORMAL
37,NORMAL
15,NORMAL
9.99,NORMAL
71.38,NORMAL
35.64,NORMAL
2.69,NORMAL
20,NORMAL
0.99,NORMAL
33,NORMAL
29.74,NORMAL
9.99,NORMAL
2,NORMAL
39.99,NORMAL
39.99,NORMAL
39.99,NORMAL
39.99,NORMAL
13.32,NORMAL
9.99,NORMAL
50.6,NORMAL
16.99,NORMAL
35,NORMAL
78.9,NORMAL
19.98,NORMAL
291,NORMAL
90.49,NORMAL
32.27,NORMAL
493.96,NORMAL
17.99,NORMAL
24,NORMAL
1.98,NORMAL
0.99,NORMAL
123.4,NORMAL
1271.28,NORMAL
29.95,NORMAL
129,NORMAL
29.4,NORMAL
238.7,NORMAL
30,NORMAL
0.99,NORMAL
50,NORMAL
40.18,NORMAL
27.79,NORMAL
1.29,NORMAL
18.87,NORMAL
50,NORMAL
7.98,NORMAL
8.68,NORMAL
190.5,NORMAL
3.99,NORMAL
255,NORMAL
314.91,NORMAL
8.48,NORMAL
9.99,NORMAL
117.12,NORMAL
113.88,NORMAL
1.98,NORMAL
1.98,NORMAL
1.98,NORMAL
9.04,NORMAL
65,NORMAL
4.49,NORMAL
30.86,NORMAL
50,NORMAL
1.98,NORMAL
0.75,NORMAL
89.68,NORMAL
29.59,NORMAL
22.5,NORMAL
4.47,NORMAL
14.32,NORMAL
11.99,NORMAL
11.5,NORMAL
54.99,NORMAL
1,NORMAL
3.94,NORMAL
0.89,NORMAL
9.03,NORMAL
10.77,NORMAL
50.46,NORMAL
5.68,NORMAL
128.45,NORMAL
45.93,NORMAL
1,NORMAL
4.56,NORMAL
16.99,NORMAL
0.89,NORMAL
129.76,NORMAL
14.4,NORMAL
0.89,NORMAL
74.92,NORMAL
29.99,NORMAL
36,NORMAL
174,NORMAL
25,NORMAL
30.24,NORMAL
100,NORMAL
1,NORMAL
44.99,NORMAL
10,NORMAL
7.25,NORMAL
2.96,NORMAL
1.29,NORMAL
53.37,NORMAL
29.99,NORMAL
15,NORMAL
2.49,NORMAL
187.64,NORMAL
18.49,NORMAL
93.82,NORMAL
56.58,NORMAL
2.92,NORMAL
0.77,NORMAL
12.58,NORMAL
9.92,NORMAL
83.7,NORMAL
151,NORMAL
19.75,NORMAL
398.02,NORMAL
1.15,NORMAL
4.63,NORMAL
50,NORMAL
275.87,NORMAL
46.21,NORMAL
735.87,NORMAL
7.86,NORMAL
0.74,NORMAL
1.98,NORMAL
94.99,NORMAL
6.72,NORMAL
11.8,NORMAL
53.07,NORMAL
172.5,NORMAL
26.48,NORMAL
12.9,NORMAL
99,NORMAL
12.1,NORMAL
36,NORMAL
8.97,NORMAL
25.07,NORMAL
7.08,NORMAL
38.34,NORMAL
527,NORMAL
22,NORMAL
25,NORMAL
5.6,NORMAL
5.94,NORMAL
10.59,NORMAL
2.99,NORMAL
4,NORMAL
260,NORMAL
3.99,NORMAL
169,NORMAL
45.39,NORMAL
1,NORMAL
0.89,NORMAL
246.77,NORMAL
56.63,NORMAL
452.96,NORMAL
76.56,NORMAL
0.73,NORMAL
44.48,NORMAL
35.9,NORMAL
15.13,NORMAL
11.5,NORMAL
0.99,NORMAL
2.67,NORMAL
39.48,NORMAL
45.61,NORMAL
1.29,NORMAL
10.77,NORMAL
90.5,NORMAL
149.17,NORMAL
74.94,NORMAL
8.9,NORMAL
0.99,NORMAL
47.94,NORMAL
34.99,NORMAL
13.95,NORMAL
6.05,NORMAL
1.79,NORMAL
5.9,NORMAL
2,NORMAL
2.26,NORMAL
29.61,NORMAL
10.42,NORMAL
1.98,NORMAL
30.42,NORMAL
199.95,NORMAL
1.88,NORMAL
3.69,NORMAL
66.94,NORMAL
166,NORMAL
36.82,NORMAL
61.66,NORMAL
183.5,NORMAL
1.29,NORMAL
3.59,NORMAL
54.95,NORMAL
7.49,NORMAL
3.69,NORMAL
0.99,NORMAL
87,NORMAL
2.99,NORMAL
2.99,NORMAL
149,NORMAL
2.67,NORMAL
265.16,NORMAL
0.05,NORMAL
21.52,NORMAL
12.99,NORMAL
75.9,NORMAL
13.54,NORMAL
37.4,NORMAL
9.99,NORMAL
25.9,NORMAL
10.2,NORMAL
17.95,NORMAL
47.9,NORMAL
61.32,NORMAL
198,NORMAL
67.3,NORMAL
140.79,NORMAL
73,NORMAL
12.99,NORMAL
48.65,NORMAL
45,NORMAL
750.25,NORMAL
9.99,NORMAL
71.9,NORMAL
0.89,NORMAL
31.32,NORMAL
0.89,NORMAL
3.98,NORMAL
12,NORMAL
0.22,NORMAL
1,NORMAL
14.55,NORMAL
1,NORMAL
1,NORMAL
8.04,NORMAL
1.98,NORMAL
0.89,NORMAL
9.03,NORMAL
585.71,NORMAL
2.69,NORMAL
9.99,NORMAL
1,NORMAL
1.29,NORMAL
71.1,NORMAL
35,NORMAL
10.77,NORMAL
2.58,NORMAL
5.25,NORMAL
59.17,NORMAL
25.29,NORMAL
17.8,NORMAL
46,NORMAL
0.89,NORMAL
151,NORMAL
81.71,NORMAL
18.15,NORMAL
244.93,NORMAL
1.61,NORMAL
36.72,NORMAL
546.77,NORMAL
27.73,NORMAL
1,NORMAL
42.07,NORMAL
